timestamp,symbol,action,confidence,buy_prob,sell_prob,hold_prob
2025-09-01 06:45:17.466000,ETHUSDT,HOLD,0.906,0.027,0.068,0.906
2025-09-01 06:45:17.845000,SOLUSDT,HOLD,0.912,0.05,0.038,0.912
2025-09-01 06:45:18.235000,DOGEUSDT,HOLD,0.976,0.013,0.011,0.976
2025-09-01 06:46:18.629000,BTCUSDT,HOLD,0.864,0.063,0.073,0.864
2025-09-01 06:46:19.016000,ETHUSDT,HOLD,0.906,0.027,0.068,0.906
2025-09-01 06:46:19.391000,SOLUSDT,HOLD,0.912,0.05,0.038,0.912
2025-09-01 06:46:19.785000,DOGEUSDT,HOLD,0.976,0.013,0.011,0.976
2025-09-01 06:47:20.147000,BTCUSDT,HOLD,0.828,0.071,0.101,0.828
2025-09-01 06:47:20.530000,ETHUSDT,HOLD,0.923,0.027,0.05,0.923
2025-09-01 06:47:20.907000,SOLUSDT,HOLD,0.925,0.02,0.055,0.925
2025-09-01 06:47:21.298000,DOGEUSDT,HOLD,0.976,0.013,0.011,0.976
2025-09-01 06:48:21.670000,BTCUSDT,HOLD,0.828,0.071,0.101,0.828
2025-09-01 06:48:22.049000,ETHUSDT,HOLD,0.923,0.027,0.05,0.923
2025-09-01 06:48:22.443000,SOLUSDT,HOLD,0.925,0.02,0.055,0.925
2025-09-01 06:48:22.831000,DOGEUSDT,HOLD,0.976,0.011,0.013,0.976
2025-09-01 06:49:23.190000,BTCUSDT,HOLD,0.832,0.07,0.098,0.832
2025-09-01 06:49:23.596000,ETHUSDT,HOLD,0.911,0.026,0.062,0.911
2025-09-01 06:49:24.002000,SOLUSDT,HOLD,0.925,0.02,0.055,0.925
2025-09-01 06:49:24.392000,DOGEUSDT,HOLD,0.976,0.011,0.013,0.976
2025-09-01 06:50:24.771000,BTCUSDT,HOLD,0.832,0.07,0.098,0.832
2025-09-01 06:50:25.142000,ETHUSDT,HOLD,0.911,0.026,0.062,0.911
2025-09-01 06:50:25.530000,SOLUSDT,HOLD,0.924,0.02,0.056,0.924
2025-09-01 06:50:25.909000,DOGEUSDT,HOLD,0.974,0.007,0.019,0.974
2025-09-01 06:51:26.283000,BTCUSDT,HOLD,0.832,0.07,0.098,0.832
2025-09-01 06:51:26.654000,ETHUSDT,HOLD,0.911,0.026,0.062,0.911
2025-09-01 06:51:27.034000,SOLUSDT,HOLD,0.924,0.02,0.056,0.924
2025-09-01 06:51:27.432000,DOGEUSDT,HOLD,0.974,0.007,0.019,0.974
2025-09-01 06:52:27.800000,BTCUSDT,HOLD,0.845,0.12,0.036,0.845
2025-09-01 06:52:28.190000,ETHUSDT,HOLD,0.958,0.022,0.02,0.958
2025-09-01 06:52:28.583000,SOLUSDT,HOLD,0.92,0.044,0.035,0.92
2025-09-01 06:52:28.971000,DOGEUSDT,HOLD,0.974,0.007,0.019,0.974
2025-09-01 06:53:29.345000,BTCUSDT,HOLD,0.845,0.12,0.036,0.845
2025-09-01 06:53:29.717000,ETHUSDT,HOLD,0.958,0.022,0.02,0.958
2025-09-01 06:53:30.112000,SOLUSDT,HOLD,0.92,0.044,0.035,0.92
2025-09-01 06:53:30.500000,DOGEUSDT,HOLD,0.981,0.009,0.01,0.981
2025-09-01 06:54:30.877000,BTCUSDT,HOLD,0.819,0.073,0.109,0.819
2025-09-01 06:54:31.252000,ETHUSDT,HOLD,0.958,0.022,0.02,0.958
2025-09-01 06:54:31.641000,SOLUSDT,HOLD,0.92,0.044,0.035,0.92
2025-09-01 06:54:32.019000,DOGEUSDT,HOLD,0.981,0.009,0.01,0.981
2025-09-01 06:55:32.380000,BTCUSDT,HOLD,0.819,0.073,0.109,0.819
2025-09-01 06:55:32.774000,ETHUSDT,HOLD,0.91,0.028,0.062,0.91
2025-09-01 06:55:33.161000,SOLUSDT,HOLD,0.903,0.025,0.072,0.903
2025-09-01 06:55:33.566000,DOGEUSDT,HOLD,0.975,0.013,0.012,0.975
2025-09-01 06:56:33.924000,BTCUSDT,HOLD,0.819,0.073,0.109,0.819
2025-09-01 06:56:34.314000,ETHUSDT,HOLD,0.91,0.028,0.062,0.91
2025-09-01 06:56:34.702000,SOLUSDT,HOLD,0.903,0.025,0.072,0.903
2025-09-01 06:56:35.087000,DOGEUSDT,HOLD,0.975,0.013,0.012,0.975
2025-09-01 06:57:35.461000,BTCUSDT,HOLD,0.82,0.072,0.108,0.82
2025-09-01 06:57:35.831000,ETHUSDT,HOLD,0.894,0.031,0.075,0.894
2025-09-01 06:57:36.222000,SOLUSDT,HOLD,0.903,0.025,0.072,0.903
2025-09-01 06:57:36.610000,DOGEUSDT,HOLD,0.975,0.013,0.012,0.975
2025-09-01 06:58:36.972000,BTCUSDT,HOLD,0.82,0.072,0.108,0.82
2025-09-01 06:58:37.363000,ETHUSDT,HOLD,0.894,0.031,0.075,0.894
2025-09-01 06:58:37.758000,SOLUSDT,HOLD,0.935,0.016,0.05,0.935
2025-09-01 06:58:38.144000,DOGEUSDT,HOLD,0.981,0.009,0.01,0.981
2025-09-01 06:59:38.516000,BTCUSDT,HOLD,0.847,0.101,0.052,0.847
2025-09-01 06:59:38.895000,ETHUSDT,HOLD,0.894,0.031,0.075,0.894
2025-09-01 06:59:39.284000,SOLUSDT,HOLD,0.935,0.016,0.05,0.935
2025-09-01 06:59:39.673000,DOGEUSDT,HOLD,0.981,0.009,0.01,0.981
2025-09-01 07:00:40.034000,BTCUSDT,HOLD,0.847,0.101,0.052,0.847
2025-09-01 07:00:40.425000,ETHUSDT,HOLD,0.893,0.031,0.076,0.893
2025-09-01 07:00:40.818000,SOLUSDT,HOLD,0.939,0.016,0.046,0.939
2025-09-01 07:00:41.193000,DOGEUSDT,HOLD,0.982,0.009,0.01,0.982
2025-09-01 07:01:41.578000,BTCUSDT,HOLD,0.847,0.101,0.052,0.847
2025-09-01 07:01:41.959000,ETHUSDT,HOLD,0.893,0.031,0.076,0.893
2025-09-01 07:01:42.350000,SOLUSDT,HOLD,0.939,0.016,0.046,0.939
2025-09-01 07:01:42.736000,DOGEUSDT,HOLD,0.982,0.009,0.01,0.982
2025-09-01 07:02:43.486000,ETHUSDT,HOLD,0.913,0.037,0.05,0.913
2025-09-01 07:02:43.880000,SOLUSDT,HOLD,0.939,0.016,0.046,0.939
2025-09-01 07:02:44.270000,DOGEUSDT,HOLD,0.982,0.009,0.01,0.982
2025-09-01 07:03:45.026000,ETHUSDT,HOLD,0.913,0.037,0.05,0.913
2025-09-01 07:03:45.786000,DOGEUSDT,HOLD,0.971,0.015,0.014,0.971
2025-09-01 07:04:46.157000,BTCUSDT,HOLD,0.778,0.086,0.136,0.778
2025-09-01 07:04:46.534000,ETHUSDT,HOLD,0.913,0.037,0.05,0.913
2025-09-01 07:04:47.302000,DOGEUSDT,HOLD,0.971,0.015,0.014,0.971
2025-09-01 07:05:47.674000,BTCUSDT,HOLD,0.778,0.086,0.136,0.778
2025-09-01 07:05:48.068000,ETHUSDT,HOLD,0.862,0.038,0.1,0.862
2025-09-01 07:05:48.457000,SOLUSDT,HOLD,0.91,0.02,0.07,0.91
2025-09-01 07:05:48.868000,DOGEUSDT,HOLD,0.971,0.015,0.014,0.971
2025-09-01 07:06:49.225000,BTCUSDT,HOLD,0.778,0.086,0.136,0.778
2025-09-01 07:06:49.612000,ETHUSDT,HOLD,0.862,0.038,0.1,0.862
2025-09-01 07:06:50.012000,SOLUSDT,HOLD,0.91,0.02,0.07,0.91
2025-09-01 07:06:50.395000,DOGEUSDT,HOLD,0.875,0.061,0.064,0.875
2025-09-01 07:07:50.780000,BTCUSDT,HOLD,0.787,0.084,0.129,0.787
2025-09-01 07:07:51.164000,ETHUSDT,HOLD,0.817,0.061,0.122,0.817
2025-09-01 07:07:51.549000,SOLUSDT,HOLD,0.91,0.02,0.07,0.91
2025-09-01 07:07:51.929000,DOGEUSDT,HOLD,0.875,0.061,0.064,0.875
2025-09-01 07:08:52.287000,BTCUSDT,HOLD,0.787,0.084,0.129,0.787
2025-09-01 07:08:52.676000,ETHUSDT,HOLD,0.817,0.061,0.122,0.817
2025-09-01 07:08:53.068000,SOLUSDT,HOLD,0.945,0.012,0.042,0.945
2025-09-01 07:08:53.458000,DOGEUSDT,HOLD,0.977,0.011,0.012,0.977
2025-09-01 07:09:54.225000,ETHUSDT,HOLD,0.817,0.061,0.122,0.817
2025-09-01 07:09:54.619000,SOLUSDT,HOLD,0.945,0.012,0.042,0.945
2025-09-01 07:09:55.006000,DOGEUSDT,HOLD,0.977,0.011,0.012,0.977
2025-09-01 07:10:55.762000,ETHUSDT,HOLD,0.924,0.027,0.049,0.924
2025-09-01 07:10:56.133000,SOLUSDT,HOLD,0.862,0.019,0.119,0.862
2025-09-01 07:10:56.520000,DOGEUSDT,HOLD,0.977,0.011,0.012,0.977
2025-09-01 07:11:57.272000,ETHUSDT,HOLD,0.924,0.027,0.049,0.924
2025-09-01 07:11:57.660000,SOLUSDT,HOLD,0.862,0.019,0.119,0.862
2025-09-01 07:11:58.038000,DOGEUSDT,HOLD,0.948,0.03,0.022,0.948
2025-09-01 07:12:58.414000,BTCUSDT,HOLD,0.773,0.086,0.142,0.773
2025-09-01 07:12:59.195000,SOLUSDT,HOLD,0.862,0.019,0.119,0.862
2025-09-01 07:12:59.585000,DOGEUSDT,HOLD,0.948,0.03,0.022,0.948
2025-09-01 07:13:59.961000,BTCUSDT,HOLD,0.773,0.086,0.142,0.773
2025-09-01 07:14:01.102000,DOGEUSDT,HOLD,0.706,0.116,0.178,0.706
2025-09-01 07:15:01.505000,BTCUSDT,HOLD,0.773,0.086,0.142,0.773
2025-09-01 07:15:02.645000,DOGEUSDT,HOLD,0.706,0.116,0.178,0.706
2025-09-01 07:16:03.024000,BTCUSDT,HOLD,0.754,0.107,0.14,0.754
2025-09-01 07:16:03.399000,ETHUSDT,HOLD,0.846,0.029,0.125,0.846
2025-09-01 07:16:03.805000,SOLUSDT,HOLD,0.828,0.034,0.137,0.828
2025-09-01 07:16:04.196000,DOGEUSDT,HOLD,0.706,0.116,0.178,0.706
2025-09-01 07:17:04.567000,BTCUSDT,HOLD,0.754,0.107,0.14,0.754
2025-09-01 07:17:04.947000,ETHUSDT,HOLD,0.846,0.029,0.125,0.846
2025-09-01 07:17:05.348000,SOLUSDT,HOLD,0.828,0.034,0.137,0.828
2025-09-01 07:18:06.087000,BTCUSDT,HOLD,0.875,0.084,0.04,0.875
2025-09-01 07:18:06.487000,ETHUSDT,HOLD,0.846,0.029,0.125,0.846
2025-09-01 07:18:06.868000,SOLUSDT,HOLD,0.828,0.034,0.137,0.828
2025-09-01 07:19:07.616000,BTCUSDT,HOLD,0.875,0.084,0.04,0.875
2025-09-01 07:19:08.009000,ETHUSDT,HOLD,0.836,0.03,0.134,0.836
2025-09-01 07:19:08.400000,SOLUSDT,HOLD,0.846,0.057,0.097,0.846
2025-09-01 07:19:08.790000,DOGEUSDT,HOLD,0.914,0.046,0.04,0.914
2025-09-01 07:20:09.151000,BTCUSDT,HOLD,0.875,0.084,0.04,0.875
2025-09-01 07:20:09.537000,ETHUSDT,HOLD,0.836,0.03,0.134,0.836
2025-09-01 07:20:09.930000,SOLUSDT,HOLD,0.846,0.057,0.097,0.846
2025-09-01 07:20:10.320000,DOGEUSDT,HOLD,0.914,0.046,0.04,0.914
2025-09-01 07:21:11.073000,ETHUSDT,HOLD,0.827,0.055,0.118,0.827
2025-09-01 07:21:11.838000,DOGEUSDT,HOLD,0.914,0.046,0.04,0.914
2025-09-01 07:22:12.601000,ETHUSDT,HOLD,0.827,0.055,0.118,0.827
2025-09-01 07:23:14.135000,ETHUSDT,HOLD,0.827,0.055,0.118,0.827
2025-09-01 07:24:15.648000,ETHUSDT,HOLD,0.706,0.098,0.196,0.706
2025-09-01 07:24:16.416000,DOGEUSDT,HOLD,0.72,0.142,0.138,0.72
2025-09-01 07:25:17.167000,ETHUSDT,HOLD,0.706,0.098,0.196,0.706
2025-09-01 07:25:17.948000,DOGEUSDT,HOLD,0.72,0.142,0.138,0.72
2025-09-01 07:26:18.731000,ETHUSDT,HOLD,0.836,0.089,0.075,0.836
2025-09-01 07:26:19.492000,DOGEUSDT,HOLD,0.72,0.142,0.138,0.72
2025-09-01 07:27:20.242000,ETHUSDT,HOLD,0.836,0.089,0.075,0.836
2025-09-01 07:27:20.633000,SOLUSDT,HOLD,0.813,0.097,0.09,0.813
2025-09-01 07:27:21.027000,DOGEUSDT,HOLD,0.766,0.131,0.103,0.766
2025-09-01 07:28:21.782000,ETHUSDT,HOLD,0.836,0.089,0.075,0.836
2025-09-01 07:28:22.167000,SOLUSDT,HOLD,0.813,0.097,0.09,0.813
2025-09-01 07:28:22.556000,DOGEUSDT,HOLD,0.766,0.131,0.103,0.766
2025-09-01 07:29:23.310000,ETHUSDT,HOLD,0.838,0.089,0.073,0.838
2025-09-01 07:29:24.215000,DOGEUSDT,HOLD,0.766,0.131,0.103,0.766
2025-09-01 07:30:24.967000,ETHUSDT,HOLD,0.838,0.089,0.073,0.838
2025-09-01 07:32:28.769000,DOGEUSDT,BUY,0.77,0.77,0.191,0.038
2025-09-01 07:33:41.232000,BTCUSDT,BUY,0.756,0.756,0.197,0.047
2025-09-01 07:33:42.404000,DOGEUSDT,BUY,0.77,0.77,0.191,0.038
2025-09-01 07:35:01.620000,BTCUSDT,BUY,0.756,0.756,0.197,0.047
2025-09-01 07:36:15.218000,BTCUSDT,BUY,0.875,0.875,0.071,0.054
2025-09-01 07:37:26.259000,BTCUSDT,BUY,0.875,0.875,0.071,0.054
2025-09-01 07:39:41.699000,ETHUSDT,BUY,0.733,0.733,0.245,0.022
2025-09-01 07:40:51.922000,ETHUSDT,BUY,0.733,0.733,0.245,0.022
2025-09-01 07:40:52.692000,DOGEUSDT,BUY,0.78,0.78,0.188,0.031
2025-09-01 07:42:16.172000,ETHUSDT,BUY,0.771,0.771,0.167,0.062
2025-09-01 07:42:16.937000,DOGEUSDT,BUY,0.78,0.78,0.188,0.031
2025-09-01 07:43:40.771000,ETHUSDT,BUY,0.771,0.771,0.167,0.062
2025-09-01 07:44:52.984000,ETHUSDT,BUY,0.864,0.864,0.077,0.059
2025-09-01 07:46:05.513000,ETHUSDT,BUY,0.864,0.864,0.077,0.059
2025-09-01 07:46:06.283000,DOGEUSDT,BUY,0.816,0.816,0.089,0.095
2025-09-01 07:47:29.391000,BTCUSDT,BUY,0.841,0.841,0.074,0.086
2025-09-01 07:47:30.158000,SOLUSDT,BUY,0.85,0.85,0.117,0.033
2025-09-01 07:47:30.559000,DOGEUSDT,BUY,0.816,0.816,0.089,0.095
2025-09-01 07:49:06.064000,BTCUSDT,BUY,0.705,0.705,0.21,0.086
2025-09-01 07:49:06.845000,SOLUSDT,BUY,0.85,0.85,0.117,0.033
2025-09-01 07:50:30.513000,BTCUSDT,BUY,0.705,0.705,0.21,0.086
2025-09-01 07:50:30.906000,ETHUSDT,BUY,0.8,0.8,0.193,0.007
2025-09-01 07:50:31.685000,DOGEUSDT,BUY,0.869,0.869,0.097,0.035
2025-09-01 07:52:08.126000,BTCUSDT,BUY,0.868,0.868,0.073,0.059
2025-09-01 07:52:08.676000,ETHUSDT,BUY,0.716,0.716,0.249,0.035
2025-09-01 07:52:09.078000,SOLUSDT,BUY,0.865,0.865,0.094,0.041
2025-09-01 07:52:09.461000,DOGEUSDT,BUY,0.869,0.869,0.097,0.035
2025-09-01 07:53:57.415000,ETHUSDT,BUY,0.716,0.716,0.249,0.035
2025-09-01 07:53:57.805000,SOLUSDT,BUY,0.865,0.865,0.094,0.041
2025-09-01 07:55:22.593000,DOGEUSDT,BUY,0.877,0.877,0.106,0.017
2025-09-01 07:56:36.160000,DOGEUSDT,BUY,0.877,0.877,0.106,0.017
2025-09-01 07:57:46.862000,SOLUSDT,BUY,0.85,0.85,0.119,0.031
2025-09-01 07:57:47.253000,DOGEUSDT,BUY,0.738,0.738,0.217,0.045
2025-09-01 07:59:11.697000,BTCUSDT,BUY,0.853,0.853,0.12,0.028
2025-09-01 07:59:12.574000,SOLUSDT,BUY,0.85,0.85,0.119,0.031
2025-09-01 07:59:12.973000,DOGEUSDT,BUY,0.738,0.738,0.217,0.045
2025-09-01 08:00:48.525000,BTCUSDT,BUY,0.853,0.853,0.12,0.028
2025-09-01 08:00:49.682000,DOGEUSDT,BUY,0.702,0.702,0.279,0.02
2025-09-01 08:02:14.527000,ETHUSDT,BUY,0.742,0.742,0.22,0.038
2025-09-01 08:02:15.286000,DOGEUSDT,BUY,0.702,0.702,0.279,0.02
2025-09-01 08:03:39.130000,ETHUSDT,BUY,0.742,0.742,0.22,0.038
2025-09-01 08:04:51.383000,ETHUSDT,BUY,0.84,0.84,0.115,0.045
2025-09-01 08:04:51.774000,SOLUSDT,BUY,0.865,0.865,0.114,0.02
2025-09-01 08:06:15.975000,ETHUSDT,BUY,0.84,0.84,0.115,0.045
2025-09-01 08:06:16.372000,SOLUSDT,BUY,0.865,0.865,0.114,0.02
2025-09-01 08:06:16.763000,DOGEUSDT,BUY,0.707,0.707,0.235,0.058
2025-09-01 08:07:51.835000,BTCUSDT,BUY,0.786,0.786,0.201,0.013
2025-09-01 08:07:52.607000,SOLUSDT,BUY,0.751,0.751,0.215,0.034
2025-09-01 08:09:17.451000,BTCUSDT,BUY,0.775,0.775,0.197,0.028
2025-09-01 08:09:18.375000,SOLUSDT,BUY,0.751,0.751,0.215,0.034
2025-09-01 08:10:42.319000,BTCUSDT,BUY,0.775,0.775,0.197,0.028
2025-09-01 08:11:55.976000,ETHUSDT,BUY,0.702,0.702,0.284,0.013
2025-09-01 08:13:08.518000,ETHUSDT,BUY,0.702,0.702,0.284,0.013
2025-09-01 08:13:08.898000,SOLUSDT,BUY,0.822,0.822,0.157,0.022
2025-09-01 08:13:09.288000,DOGEUSDT,BUY,0.783,0.783,0.179,0.038
2025-09-01 08:14:46.515000,SOLUSDT,BUY,0.762,0.762,0.228,0.01
2025-09-01 08:14:46.898000,DOGEUSDT,BUY,0.783,0.783,0.179,0.038
2025-09-01 08:16:10.899000,SOLUSDT,BUY,0.762,0.762,0.228,0.01
2025-09-01 08:17:22.400000,BTCUSDT,BUY,0.734,0.734,0.24,0.026
2025-09-01 08:17:22.794000,ETHUSDT,BUY,0.849,0.849,0.145,0.006
2025-09-01 08:18:46.976000,BTCUSDT,BUY,0.734,0.734,0.24,0.026
2025-09-01 08:18:47.367000,ETHUSDT,BUY,0.849,0.849,0.145,0.006
2025-09-01 08:20:11.670000,ETHUSDT,BUY,0.717,0.717,0.214,0.069
2025-09-01 08:20:12.056000,SOLUSDT,BUY,0.799,0.799,0.15,0.051
2025-09-01 08:21:36.886000,BTCUSDT,BUY,0.793,0.793,0.147,0.06
2025-09-01 08:21:37.275000,ETHUSDT,BUY,0.717,0.717,0.214,0.069
2025-09-01 08:21:37.673000,SOLUSDT,BUY,0.799,0.799,0.15,0.051
2025-09-01 08:23:12.150000,BTCUSDT,BUY,0.793,0.793,0.147,0.06
2025-09-01 08:23:13.291000,DOGEUSDT,BUY,0.769,0.769,0.216,0.015
2025-09-01 08:24:38.901000,DOGEUSDT,BUY,0.769,0.769,0.216,0.015
2025-09-01 08:27:53.747000,ETHUSDT,BUY,0.798,0.798,0.133,0.069
2025-09-01 08:29:07.309000,ETHUSDT,BUY,0.798,0.798,0.133,0.069
2025-09-01 08:30:16.292000,SOLUSDT,BUY,0.773,0.773,0.215,0.012
2025-09-01 08:31:28.887000,SOLUSDT,BUY,0.773,0.773,0.215,0.012
2025-09-01 08:32:41.200000,SOLUSDT,BUY,0.726,0.726,0.259,0.015
2025-09-01 08:33:53.887000,SOLUSDT,BUY,0.726,0.726,0.259,0.015
2025-09-01 08:35:07.201000,ETHUSDT,BUY,0.838,0.838,0.141,0.021
2025-09-01 08:36:19.951000,ETHUSDT,BUY,0.838,0.838,0.141,0.021
2025-09-01 08:36:20.722000,DOGEUSDT,BUY,0.702,0.702,0.274,0.024
2025-09-01 08:37:45.143000,BTCUSDT,BUY,0.759,0.759,0.17,0.071
2025-09-01 08:37:45.905000,SOLUSDT,BUY,0.781,0.781,0.198,0.021
2025-09-01 08:37:46.296000,DOGEUSDT,BUY,0.702,0.702,0.274,0.024
2025-09-01 08:39:22.535000,SOLUSDT,BUY,0.781,0.781,0.198,0.021
2025-09-01 08:39:22.919000,DOGEUSDT,SELL,0.752,0.231,0.752,0.017
2025-09-01 08:43:39.920000,DOGEUSDT,BUY,0.707,0.707,0.257,0.037
2025-09-01 08:44:52.327000,BTCUSDT,BUY,0.766,0.766,0.188,0.046
2025-09-01 08:44:52.709000,ETHUSDT,BUY,0.704,0.704,0.263,0.033
2025-09-01 08:44:53.491000,DOGEUSDT,BUY,0.707,0.707,0.257,0.037
2025-09-01 08:46:28.965000,BTCUSDT,BUY,0.766,0.766,0.188,0.046
2025-09-01 08:46:29.344000,ETHUSDT,BUY,0.704,0.704,0.263,0.033
2025-09-01 08:46:29.741000,SOLUSDT,BUY,0.749,0.749,0.234,0.017
2025-09-01 08:48:05.150000,BTCUSDT,BUY,0.747,0.747,0.226,0.027
2025-09-01 08:49:18.875000,BTCUSDT,BUY,0.747,0.747,0.226,0.027
2025-09-01 08:50:30.439000,ETHUSDT,BUY,0.822,0.822,0.168,0.01
2025-09-01 08:51:42.986000,ETHUSDT,BUY,0.822,0.822,0.168,0.01
2025-09-01 08:51:43.783000,DOGEUSDT,BUY,0.841,0.841,0.128,0.031
2025-09-01 08:53:06.868000,BTCUSDT,BUY,0.767,0.767,0.227,0.006
2025-09-01 08:53:08.016000,DOGEUSDT,BUY,0.841,0.841,0.128,0.031
2025-09-01 08:54:31.447000,BTCUSDT,BUY,0.767,0.767,0.227,0.006
2025-09-01 09:03:56.035000,ETHUSDT,SELL,0.778,0.184,0.778,0.038
2025-09-01 09:03:56.427000,SOLUSDT,SELL,0.739,0.248,0.739,0.012
2025-09-01 09:04:57.541000,ETHUSDT,SELL,0.778,0.184,0.778,0.038
2025-09-01 09:04:57.926000,SOLUSDT,SELL,0.739,0.248,0.739,0.012
2025-09-01 09:05:59.100000,ETHUSDT,BUY,0.778,0.778,0.213,0.008
2025-09-01 09:05:59.574000,SOLUSDT,SELL,0.739,0.248,0.739,0.012
2025-09-01 09:07:12.131000,ETHUSDT,BUY,0.778,0.778,0.213,0.008
2025-09-01 09:08:25.786000,ETHUSDT,BUY,0.741,0.741,0.242,0.018
2025-09-01 09:09:38.533000,ETHUSDT,BUY,0.741,0.741,0.242,0.018
2025-09-01 09:10:51.685000,BTCUSDT,BUY,0.733,0.733,0.204,0.063
2025-09-01 09:10:52.193000,ETHUSDT,SELL,0.75,0.244,0.75,0.006
2025-09-01 09:12:04.528000,BTCUSDT,BUY,0.733,0.733,0.204,0.063
2025-09-01 09:12:04.913000,ETHUSDT,SELL,0.75,0.244,0.75,0.006
2025-09-01 09:16:23.102000,ETHUSDT,BUY,0.713,0.713,0.231,0.056
2025-09-01 09:16:23.500000,SOLUSDT,BUY,0.722,0.722,0.232,0.046
2025-09-01 09:17:47.961000,BTCUSDT,BUY,0.726,0.726,0.215,0.06
2025-09-01 09:17:48.351000,ETHUSDT,BUY,0.713,0.713,0.231,0.056
2025-09-01 09:17:48.760000,SOLUSDT,BUY,0.722,0.722,0.232,0.046
2025-09-01 09:19:20.421000,BTCUSDT,BUY,0.726,0.726,0.215,0.06
2025-09-01 09:19:21.181000,SOLUSDT,BUY,0.78,0.78,0.163,0.057
2025-09-01 09:20:46.437000,ETHUSDT,BUY,0.715,0.715,0.282,0.003
2025-09-01 09:20:46.820000,SOLUSDT,BUY,0.78,0.78,0.163,0.057
2025-09-01 09:22:11.056000,ETHUSDT,BUY,0.715,0.715,0.282,0.003
2025-09-01 09:22:11.820000,DOGEUSDT,BUY,0.739,0.739,0.244,0.017
2025-09-01 09:23:36.289000,BTCUSDT,BUY,0.728,0.728,0.201,0.071
2025-09-01 09:23:36.688000,ETHUSDT,BUY,0.793,0.793,0.176,0.031
2025-09-01 09:23:37.072000,SOLUSDT,BUY,0.759,0.759,0.223,0.018
2025-09-01 09:23:37.455000,DOGEUSDT,BUY,0.739,0.739,0.244,0.017
2025-09-01 09:25:25.471000,ETHUSDT,BUY,0.793,0.793,0.176,0.031
2025-09-01 09:25:25.869000,SOLUSDT,BUY,0.759,0.759,0.223,0.018
2025-09-01 09:26:50.365000,SOLUSDT,BUY,0.848,0.848,0.129,0.023
2025-09-01 09:28:03.532000,ETHUSDT,BUY,0.79,0.79,0.16,0.05
2025-09-01 09:28:03.932000,SOLUSDT,BUY,0.848,0.848,0.129,0.023
2025-09-01 09:29:28.058000,ETHUSDT,BUY,0.79,0.79,0.16,0.05
2025-09-01 09:33:45.690000,ETHUSDT,BUY,0.867,0.867,0.108,0.025
2025-09-01 09:34:59.247000,ETHUSDT,BUY,0.867,0.867,0.108,0.025
2025-09-01 09:36:06.628000,BTCUSDT,BUY,0.769,0.769,0.173,0.058
2025-09-01 09:37:19.152000,BTCUSDT,BUY,0.769,0.769,0.173,0.058
2025-09-01 09:38:31.887000,ETHUSDT,SELL,0.784,0.178,0.784,0.038
2025-09-01 09:38:32.277000,SOLUSDT,BUY,0.791,0.791,0.206,0.003
2025-09-01 09:39:44.565000,ETHUSDT,SELL,0.784,0.178,0.784,0.038
2025-09-01 09:39:44.951000,SOLUSDT,BUY,0.791,0.791,0.206,0.003
2025-09-01 09:40:58.626000,SOLUSDT,BUY,0.7,0.7,0.296,0.004
2025-09-01 09:42:11.311000,SOLUSDT,BUY,0.7,0.7,0.296,0.004
2025-09-01 09:45:27.266000,BTCUSDT,BUY,0.791,0.791,0.127,0.081
2025-09-01 09:46:37.507000,BTCUSDT,BUY,0.791,0.791,0.127,0.081
2025-09-01 09:46:38.672000,DOGEUSDT,SELL,0.73,0.261,0.73,0.009
2025-09-01 09:47:51.773000,DOGEUSDT,SELL,0.73,0.261,0.73,0.009
2025-09-01 09:48:52.522000,ETHUSDT,BUY,0.79,0.79,0.151,0.059
2025-09-01 09:48:53.297000,DOGEUSDT,SELL,0.73,0.261,0.73,0.009
2025-09-01 09:50:03.141000,ETHUSDT,BUY,0.79,0.79,0.151,0.059
2025-09-01 09:51:14.954000,BTCUSDT,BUY,0.775,0.775,0.2,0.025
2025-09-01 09:52:27.859000,BTCUSDT,BUY,0.775,0.775,0.2,0.025
2025-09-01 09:53:40.602000,BTCUSDT,BUY,0.79,0.79,0.195,0.014
2025-09-01 09:54:53.478000,BTCUSDT,BUY,0.79,0.79,0.195,0.014
2025-09-01 09:56:05.957000,BTCUSDT,SELL,0.764,0.127,0.764,0.109
2025-09-01 09:57:07.615000,BTCUSDT,SELL,0.764,0.127,0.764,0.109
2025-09-01 09:59:11.377000,SOLUSDT,BUY,0.733,0.733,0.26,0.007
2025-09-01 10:00:24.908000,SOLUSDT,BUY,0.733,0.733,0.26,0.007
2025-09-01 10:01:31.831000,BTCUSDT,BUY,0.749,0.749,0.244,0.007
2025-09-01 10:01:32.603000,SOLUSDT,BUY,0.84,0.84,0.156,0.004
2025-09-01 10:02:56.447000,BTCUSDT,BUY,0.749,0.749,0.244,0.007
2025-09-01 10:02:57.207000,SOLUSDT,BUY,0.84,0.84,0.156,0.004
2025-09-01 10:04:21.193000,ETHUSDT,BUY,0.736,0.736,0.258,0.006
2025-09-01 10:05:34.795000,ETHUSDT,BUY,0.736,0.736,0.258,0.006
2025-09-01 10:06:46.239000,SOLUSDT,BUY,0.79,0.79,0.148,0.062
2025-09-01 10:07:58.797000,SOLUSDT,BUY,0.79,0.79,0.148,0.062
2025-09-01 10:09:11.069000,SOLUSDT,BUY,0.79,0.79,0.148,0.062
2025-09-01 10:11:24.654000,BTCUSDT,BUY,0.736,0.736,0.26,0.005
